"Severity","Appender","Date","Time","Category","Message"
"Severity","Appender","Date","Time","Category","Message"
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module cbi18n registered successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module BCrypt unloaded successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Inception Module cbvalidation does not have a valid ModuleConfig.cfc in its root, so skipping registration"
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module customModuleA2 unloaded successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module cbvalidation registered successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.ioc.Injector","Shutdown of Injector: 562025913 requested and started."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module cborm registered successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.ioc.Injector","Shutdown of injector: 562025913 completed."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module cbsecurity registered successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module cbstorages registered successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module forgeboxsdk registered successfully."
"INFO","FILES","04/24/2020","13:47:41","coldbox.system.web.services.ModuleService","Module contentbox-deps registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module contentbox-sitemap registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module contentbox-ui registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module contentbox registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module contentbox-custom registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module customModule registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module customModuleA2 registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module SECAModule registered successfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","==> Registered All Modules in 270 ms"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module HTMLHelper activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox requests dependency activation: contentbox-deps"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cborm"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating cborm requests dependency activation: cbvalidation"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating cbvalidation requests dependency activation: cbi18n"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbi18n activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbi18n already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbvalidation activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbvalidation already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cborm activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: bcrypt"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating bcrypt requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module bcrypt activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbstorages"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbstorages activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbsecurity"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbsecurity activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbmailservices"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbmailservices activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbfeeds"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbfeeds activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbmessagebox"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbmessagebox activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbantisamy"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating cbantisamy requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbantisamy activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbmarkdown"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating cbmarkdown requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating cbmarkdown requests dependency activation: cbemoji"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbemoji activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbemoji already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbmarkdown activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: forgeboxsdk"
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module forgeboxsdk activated sucessfully."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module BCrypt already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbantisamy already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbfeeds already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbmailservices already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbmarkdown already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbmessagebox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cborm already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbsecurity already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module cbstorages already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module forgeboxsdk already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:42","coldbox.system.web.services.ModuleService","Module contentbox-deps activated sucessfully."
"INFO","FILES","04/24/2020","13:47:44","contentbox.models.system.SettingService","ContentBox config overrides loaded. {}"
"INFO","FILES","04/24/2020","13:47:44","coldbox.system.web.services.ModuleService","Module SECAAmbassadorsASP registered successfully."
"INFO","FILES","04/24/2020","13:47:44","coldbox.system.web.services.ModuleService","Module SECAAmbassadorsASP activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-admin requests dependency activation: contentbox"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-ckeditor requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-ckeditor activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-filebrowser requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-filebrowser activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-markdowneditor requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-markdowneditor activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-security requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-email-twofactor requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-email-twofactor activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-security activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-admin activated sucessfully."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox-deps already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Activating contentbox-ui requests dependency activation: contentbox"
"INFO","FILES","04/24/2020","13:47:45","coldbox.system.web.services.ModuleService","Module contentbox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:46","contentbox.models.system.SettingService","ContentBox config overrides loaded. {}"
"INFO","FILES","04/24/2020","13:47:46","coldbox.system.web.services.ModuleService","Module contentbox-sitemap activated sucessfully."
"INFO","FILES","04/24/2020","13:47:46","coldbox.system.web.services.ModuleService","Module contentbox-ui activated sucessfully."
"INFO","FILES","04/24/2020","13:47:46","coldbox.system.web.services.ModuleService","Module contentbox activated sucessfully."
"INFO","FILES","04/24/2020","13:47:46","coldbox.system.web.services.ModuleService","Activating contentbox-custom requests dependency activation: contentbox"
"INFO","FILES","04/24/2020","13:47:46","coldbox.system.web.services.ModuleService","Module contentbox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:46","coldbox.system.web.services.ModuleService","Module contentbox-custom activated sucessfully."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module customModule activated sucessfully."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module customModuleA2 activated sucessfully."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module SECAModule activated sucessfully."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-ckeditor already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-filebrowser already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-markdowneditor already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-security already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-email-twofactor already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-deps already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module BCrypt already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbantisamy already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbfeeds already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbmailservices already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbmarkdown already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbemoji already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbmessagebox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cborm already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbvalidation already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbi18n already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbsecurity already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module cbstorages already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module forgeboxsdk already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-ui already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","Module contentbox-sitemap already activated, skipping activation."
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.ModuleService","==> Activated All Modules in 4,996 ms"
"INFO","FILES","04/24/2020","13:47:47","coldbox.system.web.services.InterceptorService","Re-scanning interceptors as modules have contributed interception points"
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.RoutingService","Loading Modern Router at: config.Router"
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module HTMLHelper registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module contentbox-ckeditor registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module contentbox-filebrowser registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module contentbox-markdowneditor registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module contentbox-email-twofactor registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module contentbox-security registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module contentbox-admin registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbjavaloader registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module BCrypt registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","The module cbjavaloader has already been registered, so skipping registration"
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbantisamy registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbfeeds registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","The module cbjavaloader has already been registered, so skipping registration"
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbmailservices registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbemoji registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","The module cbjavaloader has already been registered, so skipping registration"
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbmarkdown registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbmessagebox registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbi18n registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Inception Module cbvalidation does not have a valid ModuleConfig.cfc in its root, so skipping registration"
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbvalidation registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cborm registered successfully."
"INFO","FILES","04/24/2020","13:50:48","coldbox.system.web.services.ModuleService","Module cbsecurity registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbstorages registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module forgeboxsdk registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module contentbox-deps registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module contentbox-sitemap registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module contentbox-ui registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module contentbox registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module contentbox-custom registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module customModule registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module customModuleA2 registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module SECAModule registered successfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","==> Registered All Modules in 783 ms"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module HTMLHelper activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox requests dependency activation: contentbox-deps"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cborm"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating cborm requests dependency activation: cbvalidation"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating cbvalidation requests dependency activation: cbi18n"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbi18n activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbi18n already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbvalidation activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbvalidation already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cborm activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: bcrypt"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating bcrypt requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module bcrypt activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbstorages"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbstorages activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbsecurity"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbsecurity activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbmailservices"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbmailservices activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbfeeds"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbfeeds activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbmessagebox"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbmessagebox activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbantisamy"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating cbantisamy requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbantisamy activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: cbmarkdown"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating cbmarkdown requests dependency activation: cbjavaloader"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating cbmarkdown requests dependency activation: cbemoji"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbemoji activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbemoji already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbmarkdown activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Activating contentbox-deps requests dependency activation: forgeboxsdk"
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module forgeboxsdk activated sucessfully."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module BCrypt already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbantisamy already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbfeeds already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbjavaloader already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbmailservices already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbmarkdown already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbmessagebox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cborm already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbsecurity already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module cbstorages already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module forgeboxsdk already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:49","coldbox.system.web.services.ModuleService","Module contentbox-deps activated sucessfully."
"INFO","FILES","04/24/2020","13:50:53","contentbox.models.system.SettingService","ContentBox config overrides loaded. {}"
"INFO","FILES","04/24/2020","13:50:53","coldbox.system.web.services.ModuleService","Module SECAAmbassadorsASP registered successfully."
"INFO","FILES","04/24/2020","13:50:53","coldbox.system.web.services.ModuleService","Module SECAAmbassadorsASP activated sucessfully."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Activating contentbox-admin requests dependency activation: contentbox"
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Activating contentbox-ckeditor requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox-ckeditor activated sucessfully."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Activating contentbox-filebrowser requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox-filebrowser activated sucessfully."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Activating contentbox-markdowneditor requests dependency activation: contentbox-admin"
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox-admin already activated, skipping activation."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Module contentbox-markdowneditor activated sucessfully."
"INFO","FILES","04/24/2020","13:50:54","coldbox.system.web.services.ModuleService","Activating contentbox-security requests dependency activation: contentbox-admin"
